condition_idx,sample_idx,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen
15,4,459.49700000000024,3.551680000000002,0.25299404697727357,107.77,3.0,5.0,7.0,3.49,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
15,5,459.49700000000024,3.551680000000002,0.25299404697727357,107.77,3.0,5.0,7.0,3.49,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
15,6,459.49700000000024,3.551680000000002,0.25299404697727357,107.77,3.0,5.0,7.0,3.49,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
15,7,459.49700000000024,3.551680000000002,0.25299404697727357,107.77,3.0,5.0,7.0,3.49,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
16,0,601.7220000000001,2.2304000000000013,0.3362206690311973,143.5,3.0,8.0,12.0,4.67,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
16,1,601.7220000000001,2.2304000000000013,0.3362206690311973,143.5,3.0,8.0,12.0,4.67,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
16,2,601.7220000000001,2.2304000000000013,0.3362206690311973,143.5,3.0,8.0,12.0,4.67,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
16,3,601.7220000000001,2.2304000000000013,0.3362206690311973,143.5,3.0,8.0,12.0,4.67,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
16,4,601.7220000000001,2.2304000000000013,0.3362206690311973,143.5,3.0,8.0,12.0,4.67,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
16,5,601.7220000000001,2.2304000000000013,0.3362206690311973,143.5,3.0,8.0,12.0,4.67,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
16,6,601.7220000000001,2.2304000000000013,0.3362206690311973,143.5,3.0,8.0,12.0,4.67,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
16,7,601.7220000000001,2.2304000000000013,0.3362206690311973,143.5,3.0,8.0,12.0,4.67,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
17,0,355.2130000000001,3.0111000000000017,0.7891953078391049,65.1,0.0,6.0,4.0,2.86,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
17,1,355.2130000000001,3.0111000000000017,0.7891953078391049,65.1,0.0,6.0,4.0,2.86,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
17,2,355.2130000000001,3.0111000000000017,0.7891953078391049,65.1,0.0,6.0,4.0,2.86,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
17,3,355.2130000000001,3.0111000000000017,0.7891953078391049,65.1,0.0,6.0,4.0,2.86,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
17,4,355.2130000000001,3.0111000000000017,0.7891953078391049,65.1,0.0,6.0,4.0,2.86,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
17,5,355.2130000000001,3.0111000000000017,0.7891953078391049,65.1,0.0,6.0,4.0,2.86,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
17,6,355.2130000000001,3.0111000000000017,0.7891953078391049,65.1,0.0,6.0,4.0,2.86,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
17,7,355.2130000000001,3.0111000000000017,0.7891953078391049,65.1,0.0,6.0,4.0,2.86,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
18,0,452.5070000000003,2.4477,0.41586873497121535,107.38000000000002,2.0,8.0,7.0,3.83,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
18,1,452.5070000000003,2.4477,0.41586873497121535,107.38000000000002,2.0,8.0,7.0,3.83,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
18,2,452.5070000000003,2.4477,0.41586873497121535,107.38000000000002,2.0,8.0,7.0,3.83,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
18,3,452.5070000000003,2.4477,0.41586873497121535,107.38000000000002,2.0,8.0,7.0,3.83,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
18,4,452.5070000000003,2.4477,0.41586873497121535,107.38000000000002,2.0,8.0,7.0,3.83,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
18,5,452.5070000000003,2.4477,0.41586873497121535,107.38000000000002,2.0,8.0,7.0,3.83,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
18,6,452.5070000000003,2.4477,0.41586873497121535,107.38000000000002,2.0,8.0,7.0,3.83,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
18,7,452.5070000000003,2.4477,0.41586873497121535,107.38000000000002,2.0,8.0,7.0,3.83,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
19,0,316.35300000000007,2.9812000000000016,0.8300525278976955,64.99000000000001,1.0,5.0,6.0,2.7899999999999996,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
19,1,316.35300000000007,2.9812000000000016,0.8300525278976955,64.99000000000001,1.0,5.0,6.0,2.7899999999999996,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
19,2,316.35300000000007,2.9812000000000016,0.8300525278976955,64.99000000000001,1.0,5.0,6.0,2.7899999999999996,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
19,3,316.35300000000007,2.9812000000000016,0.8300525278976955,64.99000000000001,1.0,5.0,6.0,2.7899999999999996,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
19,4,316.35300000000007,2.9812000000000016,0.8300525278976955,64.99000000000001,1.0,5.0,6.0,2.7899999999999996,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
19,5,316.35300000000007,2.9812000000000016,0.8300525278976955,64.99000000000001,1.0,5.0,6.0,2.7899999999999996,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
19,6,316.35300000000007,2.9812000000000016,0.8300525278976955,64.99000000000001,1.0,5.0,6.0,2.7899999999999996,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
19,7,316.35300000000007,2.9812000000000016,0.8300525278976955,64.99000000000001,1.0,5.0,6.0,2.7899999999999996,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
20,0,432.6010000000003,5.427400000000006,0.5568140760238399,46.150000000000006,0.0,5.0,3.0,4.78,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
20,1,432.6010000000003,5.427400000000006,0.5568140760238399,46.150000000000006,0.0,5.0,3.0,4.78,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
20,2,432.6010000000003,5.427400000000006,0.5568140760238399,46.150000000000006,0.0,5.0,3.0,4.78,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
20,3,432.6010000000003,5.427400000000006,0.5568140760238399,46.150000000000006,0.0,5.0,3.0,4.78,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
20,4,432.6010000000003,5.427400000000006,0.5568140760238399,46.150000000000006,0.0,5.0,3.0,4.78,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
20,5,432.6010000000003,5.427400000000006,0.5568140760238399,46.150000000000006,0.0,5.0,3.0,4.78,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
20,6,432.6010000000003,5.427400000000006,0.5568140760238399,46.150000000000006,0.0,5.0,3.0,4.78,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
20,7,432.6010000000003,5.427400000000006,0.5568140760238399,46.150000000000006,0.0,5.0,3.0,4.78,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
21,0,577.6850000000004,2.6548000000000007,0.281433605456874,123.4,4.0,4.0,6.0,4.71,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
21,1,577.6850000000004,2.6548000000000007,0.281433605456874,123.4,4.0,4.0,6.0,4.71,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
21,2,577.6850000000004,2.6548000000000007,0.281433605456874,123.4,4.0,4.0,6.0,4.71,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
21,3,577.6850000000004,2.6548000000000007,0.281433605456874,123.4,4.0,4.0,6.0,4.71,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
21,4,577.6850000000004,2.6548000000000007,0.281433605456874,123.4,4.0,4.0,6.0,4.71,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
21,5,577.6850000000004,2.6548000000000007,0.281433605456874,123.4,4.0,4.0,6.0,4.71,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
21,6,577.6850000000004,2.6548000000000007,0.281433605456874,123.4,4.0,4.0,6.0,4.71,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
21,7,577.6850000000004,2.6548000000000007,0.281433605456874,123.4,4.0,4.0,6.0,4.71,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
22,0,541.6040000000004,2.6565999999999996,0.13743526353315175,150.98,5.0,6.0,12.0,4.12,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
22,1,541.6040000000004,2.6565999999999996,0.13743526353315175,150.98,5.0,6.0,12.0,4.12,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
22,2,541.6040000000004,2.6565999999999996,0.13743526353315175,150.98,5.0,6.0,12.0,4.12,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
22,3,541.6040000000004,2.6565999999999996,0.13743526353315175,150.98,5.0,6.0,12.0,4.12,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
22,4,541.6040000000004,2.6565999999999996,0.13743526353315175,150.98,5.0,6.0,12.0,4.12,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
22,5,541.6040000000004,2.6565999999999996,0.13743526353315175,150.98,5.0,6.0,12.0,4.12,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
22,6,541.6040000000004,2.6565999999999996,0.13743526353315175,150.98,5.0,6.0,12.0,4.12,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
22,7,541.6040000000004,2.6565999999999996,0.13743526353315175,150.98,5.0,6.0,12.0,4.12,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
23,0,312.734,1.6016000000000001,0.8677455323959549,99.35000000000001,1.0,5.0,3.0,2.94,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
23,1,312.734,1.6016000000000001,0.8677455323959549,99.35000000000001,1.0,5.0,3.0,2.94,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
23,2,312.734,1.6016000000000001,0.8677455323959549,99.35000000000001,1.0,5.0,3.0,2.94,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
23,3,312.734,1.6016000000000001,0.8677455323959549,99.35000000000001,1.0,5.0,3.0,2.94,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
23,4,312.734,1.6016000000000001,0.8677455323959549,99.35000000000001,1.0,5.0,3.0,2.94,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
23,5,312.734,1.6016000000000001,0.8677455323959549,99.35000000000001,1.0,5.0,3.0,2.94,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
23,6,312.734,1.6016000000000001,0.8677455323959549,99.35000000000001,1.0,5.0,3.0,2.94,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
23,7,312.734,1.6016000000000001,0.8677455323959549,99.35000000000001,1.0,5.0,3.0,2.94,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
24,0,262.338,1.1352200000000001,0.5521187343679934,65.52,3.0,3.0,2.0,2.72,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
24,1,262.338,1.1352200000000001,0.5521187343679934,65.52,3.0,3.0,2.0,2.72,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
24,2,262.338,1.1352200000000001,0.5521187343679934,65.52,3.0,3.0,2.0,2.72,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
24,3,262.338,1.1352200000000001,0.5521187343679934,65.52,3.0,3.0,2.0,2.72,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
24,4,262.338,1.1352200000000001,0.5521187343679934,65.52,3.0,3.0,2.0,2.72,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
24,5,262.338,1.1352200000000001,0.5521187343679934,65.52,3.0,3.0,2.0,2.72,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
24,6,262.338,1.1352200000000001,0.5521187343679934,65.52,3.0,3.0,2.0,2.72,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
24,7,262.338,1.1352200000000001,0.5521187343679934,65.52,3.0,3.0,2.0,2.72,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
25,0,257.209,1.21128,0.6081894552514185,138.96,2.0,7.0,2.0,2.91,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
25,1,257.209,1.21128,0.6081894552514185,138.96,2.0,7.0,2.0,2.91,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
25,2,257.209,1.21128,0.6081894552514185,138.96,2.0,7.0,2.0,2.91,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
25,3,257.209,1.21128,0.6081894552514185,138.96,2.0,7.0,2.0,2.91,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
25,4,257.209,1.21128,0.6081894552514185,138.96,2.0,7.0,2.0,2.91,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
25,5,257.209,1.21128,0.6081894552514185,138.96,2.0,7.0,2.0,2.91,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
25,6,257.209,1.21128,0.6081894552514185,138.96,2.0,7.0,2.0,2.91,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
25,7,257.209,1.21128,0.6081894552514185,138.96,2.0,7.0,2.0,2.91,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
26,0,288.34399999999994,-1.3921999999999985,0.4310772093054393,110.10000000000002,4.0,5.0,7.0,2.61,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
26,1,288.34399999999994,-1.3921999999999985,0.4310772093054393,110.10000000000002,4.0,5.0,7.0,2.61,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
26,2,288.34399999999994,-1.3921999999999985,0.4310772093054393,110.10000000000002,4.0,5.0,7.0,2.61,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
26,3,288.34399999999994,-1.3921999999999985,0.4310772093054393,110.10000000000002,4.0,5.0,7.0,2.61,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
26,4,288.34399999999994,-1.3921999999999985,0.4310772093054393,110.10000000000002,4.0,5.0,7.0,2.61,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
26,5,288.34399999999994,-1.3921999999999985,0.4310772093054393,110.10000000000002,4.0,5.0,7.0,2.61,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
26,6,288.34399999999994,-1.3921999999999985,0.4310772093054393,110.10000000000002,4.0,5.0,7.0,2.61,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
26,7,288.34399999999994,-1.3921999999999985,0.4310772093054393,110.10000000000002,4.0,5.0,7.0,2.61,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
27,0,309.346,3.5665200000000015,0.6991311442822049,59.16,1.0,4.0,1.0,3.26,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
27,1,309.346,3.5665200000000015,0.6991311442822049,59.16,1.0,4.0,1.0,3.26,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
27,2,309.346,3.5665200000000015,0.6991311442822049,59.16,1.0,4.0,1.0,3.26,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
27,3,309.346,3.5665200000000015,0.6991311442822049,59.16,1.0,4.0,1.0,3.26,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
27,4,309.346,3.5665200000000015,0.6991311442822049,59.16,1.0,4.0,1.0,3.26,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
27,5,309.346,3.5665200000000015,0.6991311442822049,59.16,1.0,4.0,1.0,3.26,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
27,6,309.346,3.5665200000000015,0.6991311442822049,59.16,1.0,4.0,1.0,3.26,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
27,7,309.346,3.5665200000000015,0.6991311442822049,59.16,1.0,4.0,1.0,3.26,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
28,0,614.6440000000002,3.6311000000000027,0.35732941413797764,157.03,1.0,12.0,7.0,4.7299999999999995,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
28,1,614.6440000000002,3.6311000000000027,0.35732941413797764,157.03,1.0,12.0,7.0,4.7299999999999995,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
28,2,614.6440000000002,3.6311000000000027,0.35732941413797764,157.03,1.0,12.0,7.0,4.7299999999999995,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
28,3,614.6440000000002,3.6311000000000027,0.35732941413797764,157.03,1.0,12.0,7.0,4.7299999999999995,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
28,4,614.6440000000002,3.6311000000000027,0.35732941413797764,157.03,1.0,12.0,7.0,4.7299999999999995,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
28,5,614.6440000000002,3.6311000000000027,0.35732941413797764,157.03,1.0,12.0,7.0,4.7299999999999995,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
28,6,614.6440000000002,3.6311000000000027,0.35732941413797764,157.03,1.0,12.0,7.0,4.7299999999999995,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
28,7,614.6440000000002,3.6311000000000027,0.35732941413797764,157.03,1.0,12.0,7.0,4.7299999999999995,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
29,0,363.20000000000005,3.6721000000000013,0.8282058445792002,67.75999999999999,1.0,4.0,2.0,3.23,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
29,1,363.20000000000005,3.6721000000000013,0.8282058445792002,67.75999999999999,1.0,4.0,2.0,3.23,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
29,2,363.20000000000005,3.6721000000000013,0.8282058445792002,67.75999999999999,1.0,4.0,2.0,3.23,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
29,3,363.20000000000005,3.6721000000000013,0.8282058445792002,67.75999999999999,1.0,4.0,2.0,3.23,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
29,4,363.20000000000005,3.6721000000000013,0.8282058445792002,67.75999999999999,1.0,4.0,2.0,3.23,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
29,5,363.20000000000005,3.6721000000000013,0.8282058445792002,67.75999999999999,1.0,4.0,2.0,3.23,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
29,6,363.20000000000005,3.6721000000000013,0.8282058445792002,67.75999999999999,1.0,4.0,2.0,3.23,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
29,7,363.20000000000005,3.6721000000000013,0.8282058445792002,67.75999999999999,1.0,4.0,2.0,3.23,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
30,0,243.21800000000002,1.944,0.48835771802965305,87.49,2.0,4.0,3.0,2.64,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
30,1,243.21800000000002,1.944,0.48835771802965305,87.49,2.0,4.0,3.0,2.64,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
30,2,243.21800000000002,1.944,0.48835771802965305,87.49,2.0,4.0,3.0,2.64,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
30,3,243.21800000000002,1.944,0.48835771802965305,87.49,2.0,4.0,3.0,2.64,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
30,4,243.21800000000002,1.944,0.48835771802965305,87.49,2.0,4.0,3.0,2.64,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
30,5,243.21800000000002,1.944,0.48835771802965305,87.49,2.0,4.0,3.0,2.64,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
30,6,243.21800000000002,1.944,0.48835771802965305,87.49,2.0,4.0,3.0,2.64,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
30,7,243.21800000000002,1.944,0.48835771802965305,87.49,2.0,4.0,3.0,2.64,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
31,0,237.28000000000003,1.7337,0.8164819794670627,48.300000000000004,0.0,4.0,3.0,2.5799999999999996,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
