u_visual_brightness,u_visual_contrast,u_visual_edge_density,u_visual_texture,u_size_small,u_size_medium,u_size_large,u_lipophilic,u_polar,u_hbond_rich,u_druglike_window,u_synthetic_easy,u_reference_present,u_intent_decrease_logp,u_intent_default,u_intent_increase_logp,u_intent_increase_qed,u_intent_less_polar,u_intent_lower_sa,u_intent_more_polar,understanding_summary,understanding_tags,intent
0.7980894446372986,0.9254902005195618,0.19932725694444445,0.834431916475296,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=0.99, QED=0.73; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.619053840637207,0.7686274647712708,0.1999782986111111,0.8415117859840393,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=4.63, QED=0.26; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.7150182127952576,0.8156862854957581,0.19932725694444445,0.6905947923660278,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.57, QED=0.63; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.9240953922271729,1.0,0.1986762152777778,0.7041417807340622,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, polar, LogP=-1.82, QED=0.43; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.6832346320152283,0.8078431487083435,0.1982421875,0.7487538456916809,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=3.83, QED=0.46; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;druglike_window;default,default
0.7166535258293152,0.8078431487083435,0.1997612847222222,0.6405483037233353,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.62, QED=0.76; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.7200491428375244,0.8470588326454163,0.19856770833333334,0.7685218155384064,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=2.91, QED=0.49; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.5847005844116211,0.7176470756530762,0.1999782986111111,0.7761582434177399,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=6.17, QED=0.22; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.675298273563385,0.800000011920929,0.1982421875,0.7601239085197449,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.91, QED=0.65; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.5812895894050598,0.7333333492279053,0.1999782986111111,0.7808300256729126,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=6.34, QED=0.26; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.7628943920135498,0.8745098114013672,0.1997612847222222,0.7095007449388504,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=2.17, QED=0.60; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.7739787697792053,0.8784313797950745,0.1986762152777778,0.6795028746128082,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=1.92, QED=0.74; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.5873442888259888,0.7215686440467834,0.19986979166666666,0.7394282966852188,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=6.80, QED=0.21; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.667437732219696,0.7921568751335144,0.1990017361111111,0.6617892980575562,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=4.41, QED=0.77; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.7444725632667542,0.8627451062202454,0.19954427083333334,0.7865288257598877,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=2.33, QED=0.58; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.6829227209091187,0.8039215803146362,0.19954427083333334,0.7739678621292114,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=3.74, QED=0.65; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;druglike_window;default,default
0.6181933879852295,0.7803921699523926,0.1999782986111111,0.8633622229099274,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, less-polar, LogP=4.76, QED=0.31; intent=default; without reference molecule.",high_visual_contrast;lipophilic;default,default
0.6530037522315979,0.8117647171020508,0.1994357638888889,0.9166021049022675,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=3.79, QED=0.33; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.7039037346839905,0.7411764860153198,0.1899956597222222,0.45363642275333405,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=4.49, QED=0.45; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.8101736903190613,0.9137254953384399,0.1980251736111111,0.7513465583324432,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=1.06, QED=0.74; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.6916688084602356,0.8274509906768799,0.1986762152777778,0.8512046635150909,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=3.28, QED=0.62; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;druglike_window;default,default
0.790070116519928,0.8313725590705872,0.1994357638888889,0.5206435918807983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=2.19, QED=0.53; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.7804598212242126,0.8784313797950745,0.1999782986111111,0.6048383116722107,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=2.14, QED=0.51; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.7863361835479736,0.8980392217636108,0.1999782986111111,0.7325771301984787,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=1.68, QED=0.43; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.6710205674171448,0.7803921699523926,0.1994357638888889,0.6920409500598907,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=4.57, QED=0.54; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.6061564087867737,0.7647058963775635,0.19986979166666666,0.875053346157074,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=4.98, QED=0.23; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.8380310535430908,0.8901960849761963,0.1916232638888889,0.6306978911161423,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=0.87, QED=0.70; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.6066296100616455,0.7568627595901489,0.1999782986111111,0.8361093699932098,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=5.06, QED=0.25; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.7266799807548523,0.8352941274642944,0.19856770833333334,0.7313518524169922,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=2.97, QED=0.59; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.5902590751647949,0.7215686440467834,0.1996527777777778,0.738563597202301,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, less-polar, LogP=6.63, QED=0.29; intent=default; without reference molecule.",high_visual_contrast;lipophilic;default,default
0.7474340796470642,0.8627451062202454,0.1980251736111111,0.7487277388572693,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=2.39, QED=0.72; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.7007489800453186,0.8235294222831726,0.1990017361111111,0.7385770529508591,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.67, QED=0.80; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.7908092737197876,0.8941176533699036,0.1957465277777778,0.673321321606636,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=1.57, QED=0.35; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.6919875144958496,0.8313725590705872,0.1994357638888889,0.8173398077487946,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=3.26, QED=0.45; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;druglike_window;default,default
0.7708477973937988,0.8588235378265381,0.19715711805555555,0.5234650075435638,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=2.52, QED=0.41; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.8080631494522095,0.8823529481887817,0.19911024305555555,0.45362766087055206,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=1.83, QED=0.63; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.7665504813194275,0.8745098114013672,0.1987847222222222,0.7006928622722626,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=2.24, QED=0.86; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.7268237471580505,0.886274516582489,0.19986979166666666,0.9806467294692993,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=1.76, QED=0.56; intent=default; without reference molecule.",high_visual_contrast;polar;default,default
0.6255353093147278,0.7607843279838562,0.19986979166666666,0.8277417719364166,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=4.88, QED=0.28; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.6545143127441406,0.7058823704719543,0.19889322916666666,0.5485234558582306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=5.50, QED=0.62; intent=default; without reference molecule.",high_visual_contrast;lipophilic;default,default
0.696660578250885,0.8235294222831726,0.1987847222222222,0.8050054013729095,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.32, QED=0.65; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.6940789818763733,0.7529411911964417,0.19954427083333334,0.5283434987068176,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=4.45, QED=0.74; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.576728880405426,0.7176470756530762,0.1999782986111111,0.7986961305141449,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=5.91, QED=0.15; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.7550623416900635,0.8588235378265381,0.19889322916666666,0.6846652776002884,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=2.55, QED=0.60; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.5822980403900146,0.729411780834198,0.1999782986111111,0.7658116221427917,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=6.86, QED=0.21; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.6191321015357971,0.7686274647712708,0.1999782986111111,0.8530595898628235,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=4.72, QED=0.31; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.7966983914375305,0.8901960849761963,0.19563802083333334,0.5726197063922882,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=1.84, QED=0.80; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.6113523840904236,0.7607843279838562,0.1999782986111111,0.8576282858848572,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=4.93, QED=0.32; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.8211367130279541,0.9254902005195618,0.19715711805555555,0.6688031852245331,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=0.99, QED=0.83; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.6812023520469666,0.8117647171020508,0.1994357638888889,0.81073397397995,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=3.76, QED=0.71; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;druglike_window;default,default
0.6625055074691772,0.7647058963775635,0.19759114583333334,0.6174910962581635,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=4.98, QED=0.79; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.5781939029693604,0.7176470756530762,0.1999782986111111,0.7701183557510376,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=6.16, QED=0.36; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.7274987101554871,0.8352941274642944,0.19694010416666666,0.6135624647140503,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.32, QED=0.84; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.6520127058029175,0.7882353067398071,0.1999782986111111,0.8468860387802124,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=4.33, QED=0.24; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;druglike_window;default,default
0.71517014503479,0.8235294222831726,0.1996527777777778,0.7034887075424194,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.48, QED=0.73; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.8168185949325562,0.8666666746139526,0.1929253472222222,0.5657369792461395,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=1.42, QED=0.42; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.6440649032592773,0.7607843279838562,0.19856770833333334,0.7184259742498398,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=4.94, QED=0.42; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;druglike_window;default,default
0.5827128887176514,0.7176470756530762,0.1999782986111111,0.755322128534317,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=6.19, QED=0.23; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.6730073094367981,0.7764706015586853,0.19986979166666666,0.5723357498645782,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=4.86, QED=0.53; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.593185305595398,0.7372549176216125,0.1999782986111111,0.784861296415329,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=5.66, QED=0.17; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.6093243956565857,0.7529411911964417,0.19954427083333334,0.7929288446903229,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=5.22, QED=0.47; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.6841018199920654,0.7372549176216125,0.1967230902777778,0.5855265408754349,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=4.52, QED=0.80; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.6864753365516663,0.800000011920929,0.1984592013888889,0.7136978209018707,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.98, QED=0.70; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.6789836883544922,0.8588235378265381,0.1999782986111111,0.9887288510799408,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=2.75, QED=0.26; intent=default; without reference molecule.",high_visual_contrast;polar;default,default
0.710586428642273,0.8196078538894653,0.19835069444444445,0.6643662750720978,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.61, QED=0.84; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.5888399481773376,0.7333333492279053,0.19986979166666666,0.7413767874240875,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=6.54, QED=0.16; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
0.6882506608963013,0.7411764860153198,0.19737413194444445,0.5877019464969635,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=4.44, QED=0.38; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.784080982208252,0.8274509906768799,0.19759114583333334,0.5427120923995972,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=2.38, QED=0.81; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.8047837018966675,0.8666666746139526,0.193359375,0.6607369780540466,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=1.44, QED=0.76; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.8962120413780212,1.0,0.1978081597222222,0.8684582412242889,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=-1.96, QED=0.43; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.7941601872444153,0.8784313797950745,0.19889322916666666,0.5287095755338669,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=2.06, QED=0.51; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.8399710059165955,0.886274516582489,0.197265625,0.6070309281349182,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, polar, LogP=0.74, QED=0.59; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.7223839163780212,0.8117647171020508,0.19108072916666666,0.5575676411390305,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.65, QED=0.73; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.7564380764961243,0.8627451062202454,0.19618055555555555,0.7139820009469986,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=2.49, QED=0.92; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.7953197360038757,0.843137264251709,0.1999782986111111,0.5623716115951538,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is small, less-polar, LogP=1.93, QED=0.76; intent=default; without reference molecule.",high_visual_contrast;druglike_window;default,default
0.7105222344398499,0.800000011920929,0.19921875,0.5876453965902328,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=3.96, QED=0.73; intent=default; without reference molecule.",high_visual_contrast;lipophilic;druglike_window;default,default
0.8310789465904236,0.9803921580314636,0.19921875,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=-0.68, QED=0.39; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.7702665328979492,0.8941176533699036,0.19759114583333334,0.8290186822414398,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=1.59, QED=0.87; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.8570848703384399,0.95686274766922,0.19563802083333334,0.7239878922700882,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, polar, LogP=0.03, QED=0.51; intent=default; without reference molecule.",high_visual_contrast;polar;druglike_window;default,default
0.6255251169204712,0.7529411911964417,0.1990017361111111,0.7078976780176163,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is medium, less-polar, LogP=5.31, QED=0.59; intent=default; without reference molecule.",high_visual_contrast;lipophilic;default,default
0.6239047646522522,0.7686274647712708,0.1999782986111111,0.8218392133712769,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bright, high-contrast query; target is large, polar, LogP=4.88, QED=0.27; intent=default; without reference molecule.",high_visual_contrast;lipophilic;polar;default,default
